"peak","time","overall","prevalence","theta_vir_beta","theta_vir_lambda","theta_vir_eta","sim"
0.000381209747195299,76.57,0.887656221121299,0.41,0.8,1.2,1,8
0.00038104163477104,76.58,0.887552250544146,0.42,0.8,1.2,1,8
0.000380866663723778,76.6,0.887444586327026,0.43,0.8,1.2,1,8
0.000380684615750415,76.61,0.887333123722931,0.44,0.8,1.2,1,8
0.000380495233085698,76.63,0.887217763645557,0.45,0.8,1.2,1,8
0.000380298131556045,76.65,0.887098414497732,0.46,0.8,1.2,1,8
0.000380093039184182,76.67,0.88697499425561,0.47,0.8,1.2,1,8
0.00037987967502473,76.69,0.886847432823088,0.48,0.8,1.2,1,8
0.000379657750163354,76.71,0.886715674666389,0.49,0.8,1.2,1,8
0.000379426969010388,76.73,0.886579681732465,0.5,0.8,1.2,1,8
0.000379187030941697,76.75,0.886439436645051,0.51,0.8,1.2,1,8
0.000378937800249335,76.78,0.886294946160927,0.52,0.8,1.2,1,8
0.000378678954074618,76.8,0.88614624485342,0.53,0.8,1.2,1,8
0.000378410407678775,76.83,0.885993398970795,0.54,0.8,1.2,1,8
0.000378131940637128,76.86,0.885836510396444,0.55,0.8,1.2,1,8
0.000377843527693156,76.89,0.885675720608743,0.56,0.8,1.2,1,8
0.000377545175819893,76.92,0.885511214511939,0.57,0.8,1.2,1,8
0.000377236929425928,76.95,0.885343223974923,0.58,0.8,1.2,1,8
0.000376918939204218,76.99,0.885172030883076,0.59,0.8,1.2,1,8
0.000376591583832186,77.02,0.884997969475268,0.6,0.8,1.2,1,8
0.000376255192308828,77.06,0.884821427709161,0.61,0.8,1.2,1,8
0.000375910296501636,77.1,0.884642847375978,0.62,0.8,1.2,1,8
0.000375557569571194,77.14,0.884462722675502,0.63,0.8,1.2,1,8
0.00037519796913682,77.19,0.884281596964159,0.64,0.8,1.2,1,8
0.000374832356919708,77.24,0.884100057416385,0.65,0.8,1.2,1,8
0.000374462037516177,77.29,0.88391872738483,0.66,0.8,1.2,1,8
0.000374088382904425,77.34,0.883738256320729,0.67,0.8,1.2,1,8
0.000373712811684246,77.39,0.883559307219643,0.68,0.8,1.2,1,8
0.000373337017756381,77.45,0.883382541686894,0.69,0.8,1.2,1,8
0.000372962737213101,77.51,0.883208602869735,0.7,0.8,1.2,1,8
0.000372591793731225,77.57,0.883038096671409,0.71,0.8,1.2,1,8
0.000372226065295356,77.64,0.882871571834566,0.72,0.8,1.2,1,8
0.000371867310874296,77.71,0.882709499646115,0.73,0.8,1.2,1,8
0.000371517316315406,77.78,0.882552254159556,0.74,0.8,1.2,1,8
0.000371177572170256,77.85,0.882400093938021,0.75,0.8,1.2,1,8
0.000370849295188325,77.93,0.882253146383583,0.76,0.8,1.2,1,8
0.000370533518919469,78,0.882111395719787,0.77,0.8,1.2,1,8
0.000370230898157575,78.09,0.881974675631023,0.78,0.8,1.2,1,8
0.00036994159599113,78.17,0.881842667418298,0.79,0.8,1.2,1,8
0.000369665254773666,78.25,0.881714904299971,0.8,0.8,1.2,1,8
0.000369401344896991,78.34,0.881590782144531,0.81,0.8,1.2,1,8
0.000369148653164342,78.43,0.881469576457884,0.82,0.8,1.2,1,8
0.00036890575484877,78.52,0.881350464836244,0.83,0.8,1.2,1,8
0.000368670893795497,78.61,0.881232553336319,0.84,0.8,1.2,1,8
0.000368442121059243,78.71,0.88111490433421,0.85,0.8,1.2,1,8
0.000368217539836901,78.8,0.880996562527678,0.86,0.8,1.2,1,8
0.000367994982079123,78.9,0.88087657495863,0.87,0.8,1.2,1,8
0.000367772612163697,78.99,0.88075400055118,0.88,0.8,1.2,1,8
0.000367548726611266,79.09,0.880627905008785,0.89,0.8,1.2,1,8
0.000367321596576431,79.19,0.880497338230955,0.9,0.8,1.2,1,8
0.000367089713074809,79.3,0.880361293645383,0.91,0.8,1.2,1,8
0.000366851334354601,79.4,0.880218651301292,0.92,0.8,1.2,1,8
0.000366604462571141,79.51,0.880068107842726,0.93,0.8,1.2,1,8
0.000366346662022121,79.61,0.879908094940685,0.94,0.8,1.2,1,8
0.000366074693128438,79.72,0.879736682825777,0.95,0.8,1.2,1,8
0.000365784100196498,79.84,0.87955145855655,0.96,0.8,1.2,1,8
0.000365468458901397,79.95,0.879349361527077,0.97,0.8,1.2,1,8
0.000365118837798606,80.07,0.879126450849714,0.98,0.8,1.2,1,8
0.000364721862345596,80.2,0.878877566444256,0.99,0.8,1.2,1,8
0.00039551435143298,76.26,0.915076498005921,0,0.8,1.2,1.2,9
0.00039559395612504,76.27,0.915345486467212,0.01,0.8,1.2,1.2,9
0.000395675977970078,76.27,0.915622387393759,0.02,0.8,1.2,1.2,9
0.000395760350814567,76.28,0.915907520863356,0.03,0.8,1.2,1.2,9
0.000395847419374262,76.28,0.916201222819808,0.04,0.8,1.2,1.2,9
0.000395937017043935,76.28,0.916503845964208,0.05,0.8,1.2,1.2,9
0.000396029514831475,76.29,0.916815760697949,0.06,0.8,1.2,1.2,9
0.000396124788000385,76.29,0.917137356120837,0.07,0.8,1.2,1.2,9
0.00039622318650312,76.3,0.917469041086658,0.08,0.8,1.2,1.2,9
0.000396324612778443,76.3,0.917811245319088,0.09,0.8,1.2,1.2,9
0.000396429448699942,76.31,0.918164420590621,0.1,0.8,1.2,1.2,9
0.000396537580281242,76.32,0.918529041967332,0.11,0.8,1.2,1.2,9
0.000396649418037576,76.32,0.918905609121828,0.12,0.8,1.2,1.2,9
0.000396764905427338,76.33,0.919294647716798,0.13,0.8,1.2,1.2,9
0.000396884324650459,76.33,0.919696710861569,0.14,0.8,1.2,1.2,9
0.000397007851491493,76.34,0.920112380643205,0.15,0.8,1.2,1.2,9
0.000397135562672235,76.35,0.920542269846924,0.16,0.8,1.2,1.2,9
0.000397267844356008,76.35,0.920987023161806,0.17,0.8,1.2,1.2,9
0.000397404766467491,76.36,0.921447319716454,0.18,0.8,1.2,1.2,9
0.000397546522628245,76.37,0.921923874304747,0.19,0.8,1.2,1.2,9
0.00039769349419122,76.36,0.922417439541846,0.2,0.8,1.2,1.2,9
0.000397845787226792,76.38,0.922928807821618,0.21,0.8,1.2,1.2,9
0.000398003698257099,76.39,0.923458813353749,0.22,0.8,1.2,1.2,9
0.000398167477392908,76.4,0.924008334216966,0.23,0.8,1.2,1.2,9
0.000398337429687146,76.4,0.924578294570588,0.24,0.8,1.2,1.2,9
0.000398513937427791,76.41,0.925169666706233,0.25,0.8,1.2,1.2,9
0.000398697226629219,76.42,0.925783473782107,0.26,0.8,1.2,1.2,9
0.000398887638482004,76.43,0.926420791440136,0.27,0.8,1.2,1.2,9
0.000399085530567722,76.44,0.927082749938131,0.28,0.8,1.2,1.2,9
0.000399291277466074,76.45,0.927770536766874,0.29,0.8,1.2,1.2,9
0.000399505271341971,76.46,0.928485398718411,0.3,0.8,1.2,1.2,9
0.000399727922104853,76.47,0.929228642567955,0.31,0.8,1.2,1.2,9
0.000399959658097748,76.48,0.930001638655748,0.32,0.8,1.2,1.2,9
0.000400200926012895,76.49,0.93080582102053,0.33,0.8,1.2,1.2,9
0.000400452250367167,76.51,0.931642688802599,0.34,0.8,1.2,1.2,9
0.000400714142435921,76.52,0.932513806875241,0.35,0.8,1.2,1.2,9
0.000400987047154133,76.53,0.933420805921601,0.36,0.8,1.2,1.2,9
0.00040127148461816,76.54,0.934365381826375,0.37,0.8,1.2,1.2,9
0.00040156819819176,76.56,0.935349294230686,0.38,0.8,1.2,1.2,9
0.000401877604825573,76.57,0.936374364074228,0.39,0.8,1.2,1.2,9
0.000402200315995027,76.59,0.937442246969761,0.4,0.8,1.2,1.2,9
0.000402537191733554,76.6,0.938555542854106,0.41,0.8,1.2,1.2,9
0.000402888700050119,76.62,0.939715559633344,0.42,0.8,1.2,1.2,9
0.000403255476542297,76.64,0.940924533900824,0.43,0.8,1.2,1.2,9
0.000403638270138285,76.65,0.9421845050336,0.44,0.8,1.2,1.2,9
0.000404037850458894,76.67,0.943497524333428,0.45,0.8,1.2,1.2,9
0.000404454819739386,76.69,0.944865638153337,0.46,0.8,1.2,1.2,9
0.000404889881492232,76.71,0.946290867552849,0.47,0.8,1.2,1.2,9
0.000405343714264761,76.73,0.947775184052391,0.48,0.8,1.2,1.2,9
0.000405817033599432,76.76,0.949320481056363,0.49,0.8,1.2,1.2,9
0.000406310479804273,76.78,0.950928540516251,0.5,0.8,1.2,1.2,9
0.000406824515792936,76.8,0.952600994445069,0.51,0.8,1.2,1.2,9
0.00040735982561857,76.83,0.954339280953116,0.52,0.8,1.2,1.2,9
0.00040791668133211,76.86,0.956144594571959,0.53,0.8,1.2,1.2,9
0.000408495615801474,76.88,0.958017830788901,0.54,0.8,1.2,1.2,9
0.000409096745847382,76.91,0.959959524908398,0.55,0.8,1.2,1.2,9
0.00040972013372198,76.94,0.961969785647094,0.56,0.8,1.2,1.2,9
0.000410365659957834,76.97,0.96404822420697,0.57,0.8,1.2,1.2,9
0.000411033168471631,77.01,0.966193880026698,0.58,0.8,1.2,1.2,9
0.000411721903656292,77.04,0.968405144945073,0.59,0.8,1.2,1.2,9
0.000412431212951814,77.08,0.970679688132593,0.6,0.8,1.2,1.2,9
0.000413159880607861,77.12,0.973014384871586,0.61,0.8,1.2,1.2,9
0.000413906528719254,77.16,0.975405253032567,0.62,0.8,1.2,1.2,9
0.000414669376757215,77.2,0.977847401892457,0.63,0.8,1.2,1.2,9
0.000415446249957485,77.25,0.980334998694944,0.64,0.8,1.2,1.2,9
0.00041623484852682,77.29,0.982861259029762,0.65,0.8,1.2,1.2,9
0.000417032198149314,77.34,0.985418467463765,0.66,0.8,1.2,1.2,9
0.000417835208687101,77.39,0.987998034993659,0.67,0.8,1.2,1.2,9
0.000418640465709386,77.44,0.990590599398478,0.68,0.8,1.2,1.2,9
0.000419444523690915,77.5,0.993186173511744,0.69,0.8,1.2,1.2,9
0.000420243548213295,77.56,0.995774344527744,0.7,0.8,1.2,1.2,9
0.000421033983840913,77.62,0.998344524691489,0.71,0.8,1.2,1.2,9
0.000421812302276559,77.68,1.00088625001085,0.72,0.8,1.2,1.2,9
0.000422575149680027,77.75,1.00338951908981,0.73,0.8,1.2,1.2,9
0.000423319935700883,77.81,1.00584515901138,0.74,0.8,1.2,1.2,9
0.00042404425510939,77.88,1.00824519978714,0.75,0.8,1.2,1.2,9
0.000424746622448069,77.96,1.01058323378404,0.76,0.8,1.2,1.2,9
0.000425426260805939,78.03,1.01285473243013,0.77,0.8,1.2,1.2,9
0.000426083186249093,78.11,1.01505729017913,0.78,0.8,1.2,1.2,9
0.000426718239045831,78.19,1.01719076596483,0.79,0.8,1.2,1.2,9
0.000427332996889296,78.27,1.01925729592132,0.8,0.8,1.2,1.2,9
0.000427929754986567,78.36,1.02126115846345,0.81,0.8,1.2,1.2,9
0.000428511016526245,78.44,1.02320848410888,0.82,0.8,1.2,1.2,9
0.000429079821898659,78.53,1.02510681741123,0.83,0.8,1.2,1.2,9
0.00042963883713043,78.62,1.02696455621301,0.84,0.8,1.2,1.2,9
0.000430190669949149,78.72,1.02879031249912,0.85,0.8,1.2,1.2,9
0.000430737322698271,78.81,1.03059225670118,0.86,0.8,1.2,1.2,9
0.000431280032268666,78.91,1.03237751933621,0.87,0.8,1.2,1.2,9
0.000431819595389626,79,1.03415172496258,0.88,0.8,1.2,1.2,9
0.000432355751589064,79.1,1.0359187178199,0.89,0.8,1.2,1.2,9
0.000432887672764337,79.2,1.03768050252116,0.9,0.8,1.2,1.2,9
0.000433413918151215,79.3,1.03943736967673,0.91,0.8,1.2,1.2,9
0.000433932435579876,79.41,1.04118811914874,0.92,0.8,1.2,1.2,9
0.000434440650265322,79.51,1.04293025684268,0.93,0.8,1.2,1.2,9
0.000434934726461056,79.62,1.04466004634333,0.94,0.8,1.2,1.2,9
0.000435409739868997,79.73,1.04637234168812,0.95,0.8,1.2,1.2,9
0.000435858685568946,79.84,1.0480601747484,0.96,0.8,1.2,1.2,9
0.000436271390455434,79.95,1.04971407531572,0.97,0.8,1.2,1.2,9
0.000436633429807765,80.07,1.05132105502066,0.98,0.8,1.2,1.2,9
0.000436923179047588,80.2,1.05286310901672,0.99,0.8,1.2,1.2,9
0.000358725613426869,79.52,0.855729143309325,0,1,0.8,0.8,10
0.000358391821310644,79.54,0.855281288373007,0.01,1,0.8,0.8,10
0.000358048361952523,79.56,0.854820090344844,0.02,1,0.8,0.8,10
0.000357695058523677,79.59,0.854345002143975,0.03,1,0.8,0.8,10
0.000357331321238996,79.62,0.853855449211984,0.04,1,0.8,0.8,10
0.000356956888686533,79.64,0.853350827953167,0.05,1,0.8,0.8,10
0.000356571253224303,79.67,0.852830504083499,0.06,1,0.8,0.8,10
0.000356173930169901,79.7,0.852293810883497,0.07,1,0.8,0.8,10
0.000355764453155549,79.73,0.851740047350477,0.08,1,0.8,0.8,10
0.000355342321200103,79.76,0.851168476245741,0.09,1,0.8,0.8,10
0.00035490699594537,79.79,0.850578322032335,0.1,1,0.8,0.8,10
0.00035445789865024,79.82,0.849968768698919,0.11,1,0.8,0.8,10
0.000353994406920133,79.85,0.849338957466453,0.12,1,0.8,0.8,10
0.000353515997602138,79.89,0.848687984373627,0.13,1,0.8,0.8,10
0.000353021911271123,79.92,0.848014897739031,0.14,1,0.8,0.8,10
0.000352511511902132,79.96,0.847318695497475,0.15,1,0.8,0.8,10
0.000351983993578664,80,0.84659832241013,0.16,1,0.8,0.8,10
0.000351438681954197,80.03,0.845852667010247,0.17,1,0.8,0.8,10
0.000350874738713369,80.07,0.845080559141009,0.18,1,0.8,0.8,10
0.000350291274186787,80.11,0.844280765922743,0.19,1,0.8,0.8,10
0.000349687473936544,80.14,0.843451989054775,0.2,1,0.8,0.8,10
0.000349062320499083,80.2,0.84259286129389,0.21,1,0.8,0.8,10
0.000348414774393679,80.25,0.841701942865404,0.22,1,0.8,0.8,10
0.000347743908799547,80.29,0.840777718475044,0.23,1,0.8,0.8,10
0.000347048548410889,80.34,0.839818593039747,0.24,1,0.8,0.8,10
0.000346327519689327,80.39,0.838822889110032,0.25,1,0.8,0.8,10
0.000345579587914646,80.44,0.837788840870724,0.26,1,0.8,0.8,10
0.00034480353301386,80.5,0.836714593805345,0.27,1,0.8,0.8,10
0.000343997914035665,80.55,0.835598200169595,0.28,1,0.8,0.8,10
0.000343161387052815,80.61,0.834437614828966,0.29,1,0.8,0.8,10
0.000342292376958098,80.67,0.833230694592637,0.3,1,0.8,0.8,10
0.000341389307569606,80.74,0.831975193381643,0.31,1,0.8,0.8,10
0.000340450642063117,80.8,0.830668762050557,0.32,1,0.8,0.8,10
0.000339474512074445,80.87,0.829308946857519,0.33,1,0.8,0.8,10
0.000338459157311455,80.94,0.827893189268869,0.34,1,0.8,0.8,10
0.00033740264001203,81.01,0.826418826891915,0.35,1,0.8,0.8,10
0.000336303093273815,81.09,0.824883095797279,0.36,1,0.8,0.8,10
0.000335158350029285,81.17,0.823283134535846,0.37,1,0.8,0.8,10
0.000333966277029363,81.26,0.821615990203117,0.38,1,0.8,0.8,10
0.000332724741743284,81.34,0.819878626957247,0.39,1,0.8,0.8,10
0.000331431661059034,81.43,0.81806827453436,0.4,1,0.8,0.8,10
0.000330083938794079,81.53,0.816180757727814,0.41,1,0.8,0.8,10
0.000328679903252138,81.63,0.814213886095243,0.42,1,0.8,0.8,10
0.000327216899638938,81.74,0.812164106754373,0.43,1,0.8,0.8,10
0.000325692441610292,81.85,0.810028218772786,0.44,1,0.8,0.8,10
0.00032410401694466,81.97,0.807803071243378,0.45,1,0.8,0.8,10
0.000322449303305494,82.09,0.805485605411441,0.46,1,0.8,0.8,10
0.000320725781055797,82.22,0.803072904598904,0.47,1,0.8,0.8,10
0.000318931242183074,82.35,0.800562252737732,0.48,1,0.8,0.8,10
0.00031706343075727,82.49,0.797951202266803,0.49,1,0.8,0.8,10
0.000315120455875562,82.64,0.795237652025992,0.5,1,0.8,0.8,10
0.000313100597582328,82.8,0.792419935575866,0.51,1,0.8,0.8,10
0.000311002427533624,82.97,0.789496920075498,0.52,1,0.8,0.8,10
0.000308824928512197,83.15,0.786468115407098,0.53,1,0.8,0.8,10
0.000306567688900306,83.33,0.783333792650251,0.54,1,0.8,0.8,10
0.000304230800850291,83.53,0.780095110237304,0.55,1,0.8,0.8,10
0.000301815064341904,83.74,0.776754245150419,0.56,1,0.8,0.8,10
0.000299322159577176,83.96,0.773314525329736,0.57,1,0.8,0.8,10
0.000296754659642517,84.19,0.769780558078319,0.58,1,0.8,0.8,10
0.000294116339799366,84.44,0.766158347680558,0.59,1,0.8,0.8,10
0.000291411951822251,84.7,0.762455393780011,0.6,1,0.8,0.8,10
0.000288647767465511,84.98,0.758680760438508,0.61,1,0.8,0.8,10
0.000285831230106615,85.28,0.754845104288172,0.62,1,0.8,0.8,10
0.000282971258902753,85.59,0.750960649269588,0.63,1,0.8,0.8,10
0.000280078158575003,85.92,0.747041095112834,0.64,1,0.8,0.8,10
0.000277163563098981,86.27,0.743101447631757,0.65,1,0.8,0.8,10
0.000274240270463411,86.64,0.739157761237905,0.66,1,0.8,0.8,10
0.000271322028057241,87.03,0.735226788238764,0.67,1,0.8,0.8,10
0.000268423210521396,87.44,0.731325535665987,0.68,1,0.8,0.8,10
0.000265558400034949,87.87,0.727470738503575,0.69,1,0.8,0.8,10
0.000262741916373876,88.33,0.723678267919336,0.7,1,0.8,0.8,10
0.000259987290214592,88.8,0.719962503622734,0.71,1,0.8,0.8,10
0.000257306536580237,89.3,0.716335709569726,0.72,1,0.8,0.8,10
0.00025470976033104,89.81,0.712807460328533,0.73,1,0.8,0.8,10
0.000252204613697404,90.35,0.709384169766452,0.74,1,0.8,0.8,10
0.0002497957145427,90.91,0.706068772724267,0.75,1,0.8,0.8,10
0.000247484565814526,91.49,0.702860602896039,0.76,1,0.8,0.8,10
0.000245269549260907,92.08,0.699755495973331,0.77,1,0.8,0.8,10
0.000243145857672655,92.69,0.696746127023088,0.78,1,0.8,0.8,10
0.000241106100039079,93.32,0.693822566931497,0.79,1,0.8,0.8,10
0.000239140843046382,93.96,0.690973017344953,0.8,1,0.8,0.8,10
0.000237239233015052,94.61,0.68818466023561,0.81,1,0.8,0.8,10
0.000235389954526544,95.28,0.68544454054363,0.82,1,0.8,0.8,10
0.000233581898505031,95.96,0.682740391638243,0.83,1,0.8,0.8,10
0.000231805027967269,96.66,0.680061316356225,0.84,1,0.8,0.8,10
0.000230050690065209,97.37,0.677398252862155,0.85,1,0.8,0.8,10
0.000228312153720045,98.09,0.674744184477037,0.86,1,0.8,0.8,10
0.000226584495468474,98.82,0.672094093017007,0.87,1,0.8,0.8,10
0.000224864416962456,99.56,0.669444699199523,0.88,1,0.8,0.8,10
0.000223150049522891,100.32,0.666794070509365,0.89,1,0.8,0.8,10
0.000221440342380586,101.09,0.66414119426512,0.9,1,0.8,0.8,10
0.000219734884762512,101.88,0.661485603264529,0.91,1,0.8,0.8,10
0.000218033482590474,102.68,0.658827105779951,0.92,1,0.8,0.8,10
0.000216336136376116,103.49,0.656165626394386,0.93,1,0.8,0.8,10
0.000214642793039621,104.32,0.653501130516562,0.94,1,0.8,0.8,10
0.000212953533715088,105.16,0.650833595851155,0.95,1,0.8,0.8,10
0.000211268321211655,106.02,0.64816300359253,0.96,1,0.8,0.8,10
0.000209587188517935,106.9,0.645489335975725,0.97,1,0.8,0.8,10
0.000207910181314497,107.8,0.642812575551219,0.98,1,0.8,0.8,10
0.000206237292570854,108.73,0.640132704947715,0.99,1,0.8,0.8,10
0.000369953139229218,79.51,0.882265462172341,0,1,0.8,1,11
0.000369743788113719,79.53,0.882133568364648,0.01,1,0.8,1,11
0.000369528419399523,79.56,0.881997590574202,0.02,1,0.8,1,11
0.000369306675180647,79.58,0.881857353428434,0.03,1,0.8,1,11
0.000369078439200143,79.61,0.881712672212544,0.04,1,0.8,1,11
0.00036884329664516,79.64,0.881563352294219,0.05,1,0.8,1,11
0.000368600996167145,79.67,0.881409188509982,0.06,1,0.8,1,11
0.00036835130764129,79.69,0.881249964510538,0.07,1,0.8,1,11
0.000368093869356545,79.72,0.881085452062586,0.08,1,0.8,1,11
0.000367828325526842,79.75,0.880915410303973,0.09,1,0.8,1,11
0.000367554336849096,79.79,0.880739584949881,0.1,1,0.8,1,11
0.00036727159343164,79.82,0.880557707446194,0.11,1,0.8,1,11
0.000366979620338104,79.85,0.880369494067735,0.12,1,0.8,1,11
0.000366677953733296,79.88,0.880174644957727,0.13,1,0.8,1,11
0.000366366367378634,79.92,0.879972843105261,0.14,1,0.8,1,11
0.000366044174712643,79.96,0.879763753257823,0.15,1,0.8,1,11
0.00036571100590338,79.99,0.879547020765406,0.16,1,0.8,1,11
0.000365366368060394,80.03,0.879322270311497,0.17,1,0.8,1,11
0.000365009659688775,80.07,0.879089104785881,0.18,1,0.8,1,11
0.000364640307824349,80.11,0.878847103642896,0.19,1,0.8,1,11
0.000364257785371136,80.14,0.878595821616938,0.2,1,0.8,1,11
0.000363861393874065,80.2,0.878334787139959,0.21,1,0.8,1,11
0.000363450428354783,80.25,0.878063500683886,0.22,1,0.8,1,11
0.000363024210548457,80.29,0.877781433225494,0.23,1,0.8,1,11
0.000362582032172876,80.34,0.877488024255926,0.24,1,0.8,1,11
0.000362123016690308,80.39,0.877182680234053,0.25,1,0.8,1,11
0.000361646391368653,80.45,0.876864771912272,0.26,1,0.8,1,11
0.000361151224133049,80.5,0.87653363331192,0.27,1,0.8,1,11
0.000360636553848659,80.56,0.876188559322916,0.28,1,0.8,1,11
0.000360101389507705,80.62,0.875828803308259,0.29,1,0.8,1,11
0.000359544712158988,80.68,0.8754535756805,0.3,1,0.8,1,11
0.000358965359863628,80.74,0.875062041070335,0.31,1,0.8,1,11
0.000358362189261774,80.81,0.874653316810964,0.32,1,0.8,1,11
0.000357733924358339,80.88,0.874226470872069,0.33,1,0.8,1,11
0.000357079295542573,80.95,0.873780520069031,0.34,1,0.8,1,11
0.000356396835517303,81.02,0.873314428480734,0.35,1,0.8,1,11
0.000355685220511659,81.1,0.872827106155728,0.36,1,0.8,1,11
0.000354942790205481,81.18,0.872317408204914,0.37,1,0.8,1,11
0.000354168048406378,81.27,0.871784134398134,0.38,1,0.8,1,11
0.000353359210769733,81.36,0.871226029405566,0.39,1,0.8,1,11
0.000352514759523859,81.45,0.870641892862244,0.4,1,0.8,1,11
0.000351632269220803,81.55,0.870030036382639,0.41,1,0.8,1,11
0.000350710411296806,81.65,0.869389376968627,0.42,1,0.8,1,11
0.000349746988539845,81.76,0.868718351728004,0.43,1,0.8,1,11
0.000348740015503668,81.87,0.868015469564257,0.44,1,0.8,1,11
0.000347687331336055,81.99,0.867279210978404,0.45,1,0.8,1,11
0.000346586874241217,82.11,0.866508039446578,0.46,1,0.8,1,11
0.000345436432889534,82.24,0.865700415798122,0.47,1,0.8,1,11
0.000344233849358055,82.38,0.864854816063452,0.48,1,0.8,1,11
0.000342977028660929,82.52,0.863969753286268,0.49,1,0.8,1,11
0.000341663833498596,82.67,0.863043803802496,0.5,1,0.8,1,11
0.00034029231806687,82.83,0.862075638469335,0.51,1,0.8,1,11
0.000338860625234971,83,0.861064059277227,0.52,1,0.8,1,11
0.000337367081546747,83.18,0.860008041669315,0.53,1,0.8,1,11
0.000335810288194072,83.37,0.858906782725921,0.54,1,0.8,1,11
0.000334189205887403,83.57,0.857759755116088,0.55,1,0.8,1,11
0.000332503231372738,83.78,0.856566766362877,0.56,1,0.8,1,11
0.000330752263129008,84,0.855328022489869,0.57,1,0.8,1,11
0.000328936753627107,84.23,0.854044194506356,0.58,1,0.8,1,11
0.000327057965079314,84.48,0.852716485436668,0.59,1,0.8,1,11
0.000325117962833743,84.74,0.851346694717409,0.6,1,0.8,1,11
0.000323119875118016,85.02,0.849937275820793,0.61,1,0.8,1,11
0.000321067754495696,85.32,0.848491381933068,0.62,1,0.8,1,11
0.000318966944512666,85.63,0.84701289362107,0.63,1,0.8,1,11
0.000316823896516549,85.96,0.84550642168031,0.64,1,0.8,1,11
0.000314646356929904,86.31,0.843977278091483,0.65,1,0.8,1,11
0.000312443287563524,86.67,0.842431408368009,0.66,1,0.8,1,11
0.000310224788367675,87.06,0.840875279819868,0.67,1,0.8,1,11
0.0003080017928348,87.47,0.839315722589069,0.68,1,0.8,1,11
0.000305785969186623,87.9,0.83775972381531,0.69,1,0.8,1,11
0.000303589295471807,88.35,0.836214179918339,0.7,1,0.8,1,11
0.000301423617430407,88.82,0.834685617431589,0.71,1,0.8,1,11
0.000299300233995992,89.32,0.833179898532653,0.72,1,0.8,1,11
0.000297229193922777,89.83,0.831701932583874,0.73,1,0.8,1,11
0.000295218922727936,90.37,0.830255418651436,0.74,1,0.8,1,11
0.000293275739659149,90.92,0.828842645150763,0.75,1,0.8,1,11
0.00029140334640082,91.49,0.827464370711779,0.76,1,0.8,1,11
0.000289602888279339,92.09,0.826119804745146,0.77,1,0.8,1,11
0.000287872563198344,92.7,0.824806697256063,0.78,1,0.8,1,11
0.000286208165998003,93.32,0.823521536049121,0.79,1,0.8,1,11
0.000284603138819506,93.96,0.822259836957368,0.8,1,0.8,1,11
0.000283049367034216,94.61,0.821016500792574,0.81,1,0.8,1,11
0.000281537866542669,95.28,0.819786201116475,0.82,1,0.8,1,11
0.000280059250731157,95.96,0.818563761330698,0.83,1,0.8,1,11
0.000278604770182878,96.66,0.817344479347688,0.84,1,0.8,1,11
0.000277166529897233,97.37,0.816124364176651,0.85,1,0.8,1,11
0.000275738211856336,98.09,0.814900261322171,0.86,1,0.8,1,11
0.000274315020773686,98.82,0.813669861892134,0.87,1,0.8,1,11
0.000272893619592929,99.56,0.812431610860889,0.88,1,0.8,1,11
0.000271472061628142,100.32,0.811184548164995,0.89,1,0.8,1,11
0.000270049195425892,101.09,0.809928126288911,0.9,1,0.8,1,11
0.000268624553259766,101.88,0.808662045304403,0.91,1,0.8,1,11
0.000267197895319371,102.68,0.807386131305238,0.92,1,0.8,1,11
0.000265769209307043,103.49,0.806100263558807,0.93,1,0.8,1,11
0.000264338415073895,104.32,0.80480433949916,0.94,1,0.8,1,11
0.000262905597179175,105.16,0.803498261351423,0.95,1,0.8,1,11
0.000261470694569055,106.02,0.80218193196216,0.96,1,0.8,1,11
0.000260033732652598,106.9,0.800855253624049,0.97,1,0.8,1,11
0.000258594752878982,107.8,0.799518127714634,0.98,1,0.8,1,11
0.00025715373138524,108.73,0.798170454578229,0.99,1,0.8,1,11
0.000381180797701886,79.5,0.908801781035344,0,1,0.8,1.2,12
0.000381095994487768,79.53,0.908985848356275,0.01,1,0.8,1.2,12
0.000381008603571098,79.55,0.909175090803549,0.02,1,0.8,1.2,12
0.000380918546070363,79.58,0.909369704712896,0.03,1,0.8,1.2,12
0.00038082560754743,79.61,0.909569895213118,0.04,1,0.8,1.2,12
0.000380729835611271,79.63,0.909775876635275,0.05,1,0.8,1.2,12
0.00038063097504043,79.66,0.909987872936462,0.06,1,0.8,1.2,12
0.000380528891878729,79.69,0.910206118137606,0.07,1,0.8,1.2,12
0.000380423451820489,79.72,0.910430856774695,0.08,1,0.8,1.2,12
0.000380314500333434,79.75,0.91066234436221,0.09,1,0.8,1.2,12
0.000380201860436913,79.78,0.910900847867431,0.1,1,0.8,1.2,12
0.000380085330238811,79.81,0.911146646193442,0.11,1,0.8,1.2,12
0.000379964833756075,79.85,0.911400030669028,0.12,1,0.8,1.2,12
0.000379840056319636,79.88,0.911661305541836,0.13,1,0.8,1.2,12
0.000379710823486201,79.92,0.911930788471507,0.14,1,0.8,1.2,12
0.000379576860897735,79.95,0.912208811018206,0.15,1,0.8,1.2,12
0.00037943806253421,79.99,0.91249571912067,0.16,1,0.8,1.2,12
0.00037929405416659,80.03,0.912791873612753,0.17,1,0.8,1.2,12
